ts,signal_type,city,pocket,buy_price,size_usdc,pnl,won
1775554668.7835798,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.96,50.0,1.9783,1
1775554668.783585,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.985,50.0,0.6564,1
1775554668.7835891,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.9895,50.0,0.4256,1
1775554668.783592,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.9775,50.0,1.0459,1
1775554668.783595,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.983,50.0,0.7597,1
1775554668.7835982,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.968,50.0,1.5479,1
1775554668.7836008,COLDMATH_NO,busan,COLDMATH_NO_EXTREME_TIGHT,0.969,50.0,1.4946,1
1775554668.783618,COLDMATH_NO,buenos aires,COLDMATH_NO_LONG_TTR,0.957,50.0,2.1416,1
1775554668.7836218,COLDMATH_NO,buenos aires,COLDMATH_NO_LONG_TTR,0.991,50.0,0.3491,1
1775554668.783627,COLDMATH_NO,buenos aires,COLDMATH_NO_LONG_TTR,0.9845,50.0,0.6822,1
1775554668.783634,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.783637,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7836401,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7836428,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7836459,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9815,50.0,0.8374,1
1775554668.783649,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9625,50.0,1.8431,1
1775554668.783654,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9835,50.0,0.7338,1
1775554668.783657,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775554668.78366,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775554668.783663,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775554668.783666,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9655,50.0,1.6816,1
1775554668.7836711,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775554668.7836769,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775554668.783682,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775554668.7836852,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9715,50.0,1.3618,1
1775554668.783696,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.996,50.0,0.0958,1
1775554668.783712,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.9935,50.0,0.2221,1
1775554668.7837162,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.9795,50.0,0.9415,1
1775554668.783721,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.987,50.0,0.5536,1
1775554668.783724,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.9975,50.0,0.0203,1
1775554668.7837281,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.995,50.0,0.1463,1
1775554668.783731,COLDMATH_NO,sao paulo,COLDMATH_NO_LONG_TTR,0.9955,50.0,0.121,1
1775554668.783735,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775554668.7837381,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775554668.783741,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775554668.783746,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775554668.783749,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9635,50.0,1.7891,1
1775554668.783757,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9705,50.0,1.4148,1
1775554668.783763,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9775,50.0,1.0459,1
1775554668.783766,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9915,50.0,0.3236,1
1775554668.78377,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.996,50.0,0.0958,1
1775554668.783775,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9615,50.0,1.8971,1
1775554668.783778,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775554668.783786,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9605,50.0,1.9512,1
1775554668.7837892,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.976,50.0,1.1245,1
1775554668.783792,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.979,50.0,0.9675,1
1775554668.783814,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775554668.783817,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.982,50.0,0.8115,1
1775554668.783824,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7838268,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.78383,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7838342,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.783836,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.982,50.0,0.8115,1
1775554668.78384,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9715,50.0,1.3618,1
1775554668.783848,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775554668.783852,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775554668.7838552,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9855,50.0,0.6307,1
1775554668.7838578,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775554668.783874,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775554668.783881,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775554668.783892,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775554668.783895,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.992,50.0,0.2982,1
1775554668.783898,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9555,50.0,2.2236,1
1775554668.783905,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.9995,50.0,0.0,1
1775554668.783911,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.996,50.0,0.0958,1
1775554668.783915,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.9965,50.0,0.0706,1
1775554668.7839181,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.9805,50.0,0.8894,1
1775554668.783921,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.9645,50.0,1.7353,1
1775554668.783927,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.956,50.0,2.1963,1
1775554668.78393,COLDMATH_NO,mexico city,COLDMATH_NO_LONG_TTR,0.9795,50.0,0.9415,1
1775554668.783933,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775554668.783937,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775554668.78394,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775554668.783943,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.987,50.0,0.5536,1
1775554668.783946,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9815,50.0,0.8374,1
1775554668.7839491,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9585,50.0,2.0598,1
1775554668.7839518,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.98,50.0,0.9154,1
1775554668.7839549,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9655,50.0,1.6816,1
1775554668.7839592,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775554668.783962,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.997,50.0,0.0455,1
1775554668.7839649,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775554668.783968,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.994,50.0,0.1968,1
1775554668.783971,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775554668.783974,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9805,50.0,0.8894,1
1775554668.783977,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775554668.783991,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7840068,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775554668.7840111,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775554668.784014,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7840261,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.784029,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775554668.784032,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9955,50.0,0.121,1
1775554668.78404,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9945,50.0,0.1715,1
1775554668.784043,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.998,50.0,0.0002,1
1775554668.7840462,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7840588,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.9955,50.0,0.121,1
1775554668.7840629,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.977,50.0,1.0721,1
1775554668.7840672,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.996,50.0,0.0958,1
1775554668.7840698,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.9995,50.0,0.0,1
1775554668.7840729,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.984,50.0,0.708,1
1775554668.7840781,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.997,50.0,0.0455,1
1775554668.784081,COLDMATH_NO,amsterdam,COLDMATH_NO_LONG_TTR,0.998,50.0,0.0002,1
1775554668.784085,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.979,50.0,0.9675,1
1775554668.784091,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.984,50.0,0.708,1
1775554668.7840939,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9905,50.0,0.3746,1
1775554668.784101,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9905,50.0,0.3746,1
1775554668.784105,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9905,50.0,0.3746,1
1775554668.784109,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775554668.7841122,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9935,50.0,0.2221,1
1775554668.784121,COLDMATH_NO,helsinki,COLDMATH_NO_LONG_TTR,0.9995,50.0,0.0,1
1775554668.784127,COLDMATH_NO,helsinki,COLDMATH_NO_LONG_TTR,0.981,50.0,0.8634,1
1775554668.784131,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775554668.784134,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775554668.784137,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9965,50.0,0.0706,1
1775554668.78414,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.978,50.0,1.0197,1
1775554668.784144,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9975,50.0,0.0203,1
1775554668.784147,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9985,50.0,0.0001,1
1775554668.7841501,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9805,50.0,0.8894,1
1775554668.784153,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9695,50.0,1.468,1
1775554668.784159,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775554668.784163,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.995,50.0,0.1463,1
1775554668.784169,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775554668.784172,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.98,50.0,0.9154,1
1775554668.7841752,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.958,50.0,2.0871,1
1775554668.784182,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.993,50.0,0.2475,1
1775554668.7841861,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9885,50.0,0.4767,1
1775554668.784189,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9875,50.0,0.5279,1
1775554668.784192,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9925,50.0,0.2728,1
1775554668.7841952,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.989,50.0,0.4511,1
1775554668.7841978,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.985,50.0,0.6564,1
1775569091.759347,COLDMATH_NO,new york city,COLDMATH_NO_EXTREME_TIGHT,0.967,50.0,1.6013,1
1775569091.7621849,COLDMATH_YES,chicago,COLDMATH_YES_CERT,0.9885,50.0,0.4767,1
1775569091.762326,COLDMATH_NO,dallas,COLDMATH_NO_EXTREME_TIGHT,0.965,50.0,1.7085,1
1775569091.763059,COLDMATH_NO,miami,COLDMATH_NO_MID,0.93,50.0,3.6584,1
1775569091.764351,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.964,50.0,1.7622,1
1775569091.76442,COLDMATH_NO,atlanta,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.7662022,COLDMATH_YES,austin,COLDMATH_YES_CERT,0.975,50.0,1.1771,1
1775569091.7662668,COLDMATH_NO,austin,COLDMATH_NO_EXTREME_TIGHT,0.957,50.0,2.1416,1
1775569091.766461,COLDMATH_NO,houston,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.76663,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9555,50.0,2.2236,1
1775569091.7667048,COLDMATH_NO,seattle,COLDMATH_NO_EXTREME_TIGHT,0.9595,50.0,2.0055,1
1775569091.7668622,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.766886,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.9655,50.0,1.6816,1
1775569091.766974,COLDMATH_NO,los angeles,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.767039,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.958,50.0,2.0871,1
1775569091.7671082,COLDMATH_NO,san francisco,COLDMATH_NO_EXTREME_TIGHT,0.96,50.0,1.9783,1
1775569091.76763,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.96,50.0,1.9783,1
1775569091.76764,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.9695,50.0,1.468,1
1775569091.767722,COLDMATH_NO,toronto,COLDMATH_NO_EXTREME_TIGHT,0.973,50.0,1.2825,1
1775569091.76787,COLDMATH_NO,london,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.7695081,COLDMATH_NO,madrid,COLDMATH_NO_EXTREME_TIGHT,0.9705,50.0,1.4148,1
1775569091.7696252,COLDMATH_NO,milan,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.769813,COLDMATH_NO,munich,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.770098,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.770159,COLDMATH_NO,warsaw,COLDMATH_NO_EXTREME_TIGHT,0.9775,50.0,1.0459,1
1775569091.7715552,COLDMATH_NO,beijing,COLDMATH_NO_MID,0.935,50.0,3.3709,1
1775569091.7720199,COLDMATH_NO,beijing,COLDMATH_NO_EXTREME_TIGHT,0.9825,50.0,0.7856,1
1775569091.7721531,COLDMATH_NO,shanghai,COLDMATH_NO_EXTREME_TIGHT,0.956,50.0,2.1963,1
1775569091.772448,COLDMATH_NO,shenzhen,COLDMATH_NO_EXTREME_TIGHT,0.9745,50.0,1.2034,1
1775569091.7729301,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_TIGHT,0.9665,50.0,1.6281,1
1775569091.772945,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.772953,COLDMATH_NO,chongqing,COLDMATH_NO_EXTREME_TIGHT,0.965,50.0,1.7085,1
1775569091.7731972,COLDMATH_NO,taipei,COLDMATH_NO_EXTREME_TIGHT,0.965,50.0,1.7085,1
1775569091.773377,COLDMATH_NO,singapore,COLDMATH_NO_EXTREME_TIGHT,0.9725,50.0,1.3089,1
1775569091.7736309,COLDMATH_NO,tokyo,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.774996,COLDMATH_NO,lucknow,COLDMATH_NO_EXTREME_TIGHT,0.958,50.0,2.0871,1
1775569091.7753851,COLDMATH_NO,moscow,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.775557,COLDMATH_NO,kuala lumpur,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.775567,COLDMATH_NO,kuala lumpur,COLDMATH_NO_EXTREME_TIGHT,0.955,50.0,2.251,1
1775569091.775678,COLDMATH_NO,jakarta,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.775747,COLDMATH_NO,jakarta,COLDMATH_NO_EXTREME_TIGHT,0.951,50.0,2.4712,1
1775569091.7757702,COLDMATH_NO,jakarta,COLDMATH_NO_EXTREME_TIGHT,0.9535,50.0,2.3334,1
1775569091.776246,COLDMATH_NO,buenos aires,COLDMATH_NO_EXTREME_TIGHT,0.9675,50.0,1.5746,1
1775569091.776317,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.978,50.0,1.0197,1
1775569091.776326,COLDMATH_NO,sao paulo,COLDMATH_NO_EXTREME_TIGHT,0.9565,50.0,2.1689,1
1775569091.776478,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.9745,50.0,1.2034,1
1775569091.776601,COLDMATH_NO,wellington,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.7768378,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9845,50.0,0.6822,1
1775569091.7768471,COLDMATH_NO,mexico city,COLDMATH_NO_EXTREME_TIGHT,0.9665,50.0,1.6281,1
1775569091.777011,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.95,50.0,2.5266,1
1775569091.77702,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9645,50.0,1.7353,1
1775569091.7770398,COLDMATH_NO,amsterdam,COLDMATH_NO_EXTREME_TIGHT,0.9675,50.0,1.5746,1
1775569091.7772422,COLDMATH_NO,helsinki,COLDMATH_NO_EXTREME_TIGHT,0.9505,50.0,2.4989,1
1775907539.698974,EXACT_BIN_YES,lucknow,EXACT_BIN_YES_CERT,0.992,50.0,0.2982,1
1776162650.157551,EXACT_BIN_YES,hong kong,EXACT_BIN_YES_CERT,0.9895,50.0,0.4256,1
1776162650.160397,EXACT_BIN_YES,shanghai,EXACT_BIN_YES_CERT,0.9825,50.0,0.7856,1
1776162650.161511,EXACT_BIN_YES,beijing,EXACT_BIN_YES_CERT,0.9935,50.0,0.2221,1
1776162650.1616268,EXACT_BIN_YES,chengdu,EXACT_BIN_YES_CERT,0.9935,50.0,0.2221,1
1776162650.1739352,EXACT_BIN_YES,chongqing,EXACT_BIN_YES_CERT,0.9565,50.0,2.1689,1
1776163384.7480571,EXACT_BIN_YES,lucknow,EXACT_BIN_YES_CERT,0.9935,50.0,0.2221,1
1776228523.9318862,EXACT_BIN_YES,wellington,EXACT_BIN_YES_CERT,0.9945,50.0,0.1715,1
1776242954.950282,EXACT_BIN_YES,shanghai,EXACT_BIN_YES_CERT,0.9915,50.0,0.3236,1
1776242954.95397,EXACT_BIN_YES,beijing,EXACT_BIN_YES_CERT,0.931,50.0,3.6007,1
1776242954.95698,EXACT_BIN_YES,singapore,EXACT_BIN_YES_CERT,0.975,50.0,1.1771,1
1776242954.958088,EXACT_BIN_YES,chongqing,EXACT_BIN_YES_CERT,0.9,50.0,5.4506,1
1776242954.958175,EXACT_BIN_YES,kuala lumpur,EXACT_BIN_YES_CERT,0.986,50.0,0.6049,1
1776242955.010591,EXACT_BIN_YES,wuhan,EXACT_BIN_YES_CERT,0.9795,50.0,0.9415,1
1776244038.866803,EXACT_BIN_YES,jakarta,EXACT_BIN_YES_CERT,0.9885,50.0,0.4767,1
1776250163.583564,EXACT_BIN_YES,lucknow,EXACT_BIN_YES_CERT,0.9705,50.0,1.4148,1
